State Imports by HS Commodities,,,,,,,
Current date: 07/30/2025 1:59 PM (Eastern Daylight Time),,,,,,,
State,Commodity,Country,Time,Vessel Value ($US),Customs Containerized Vessel Value (Gen) ($US),Vessel SWT (kg),Containerized Vessel SWT (Gen) (kg)
Iowa,21 Miscellaneous Edible Preparations,Europe,Jan-14,"2,835,099","2,835,099","268,464","268,464"
Iowa,21 Miscellaneous Edible Preparations,Europe,Feb-14,"175,206","175,206","62,848","62,848"
Iowa,21 Miscellaneous Edible Preparations,Europe,Mar-14,"119,467","119,467","24,271","24,271"
Iowa,21 Miscellaneous Edible Preparations,Europe,Apr-14,"26,125","26,125","19,304","19,304"
Iowa,21 Miscellaneous Edible Preparations,Europe,May-14,"98,431","98,431","34,880","34,880"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jun-14,"107,946","107,946","56,608","56,608"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jul-14,"100,463","100,463","36,366","36,366"
Iowa,21 Miscellaneous Edible Preparations,Europe,Aug-14,"59,661","59,661","40,307","40,307"
Iowa,21 Miscellaneous Edible Preparations,Europe,Sep-14,"212,016","212,016","74,036","74,036"
Iowa,21 Miscellaneous Edible Preparations,Europe,Oct-14,"141,104","141,104","68,323","68,323"
Iowa,21 Miscellaneous Edible Preparations,Europe,Nov-14,"197,042","197,042","77,910","77,910"
Iowa,21 Miscellaneous Edible Preparations,Europe,Dec-14,"59,944","59,944","28,954","28,954"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jan-15,"245,693","245,693","94,108","94,108"
Iowa,21 Miscellaneous Edible Preparations,Europe,Feb-15,"117,828","117,828","36,216","36,216"
Iowa,21 Miscellaneous Edible Preparations,Europe,Mar-15,"242,548","242,548","98,541","98,541"
Iowa,21 Miscellaneous Edible Preparations,Europe,Apr-15,"217,736","217,736","77,073","77,073"
Iowa,21 Miscellaneous Edible Preparations,Europe,May-15,"187,887","187,887","74,504","74,504"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jun-15,"212,443","212,443","65,933","65,933"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jul-15,"112,767","112,767","58,788","58,788"
Iowa,21 Miscellaneous Edible Preparations,Europe,Aug-15,"312,848","312,848","130,998","130,998"
Iowa,21 Miscellaneous Edible Preparations,Europe,Sep-15,"58,914","58,914","18,468","18,468"
Iowa,21 Miscellaneous Edible Preparations,Europe,Oct-15,"251,708","251,708","103,350","103,350"
Iowa,21 Miscellaneous Edible Preparations,Europe,Nov-15,"164,188","164,188","75,544","75,544"
Iowa,21 Miscellaneous Edible Preparations,Europe,Dec-15,"224,711","224,711","73,689","73,689"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jan-16,"363,798","363,798","109,792","109,792"
Iowa,21 Miscellaneous Edible Preparations,Europe,Feb-16,"129,468","129,468","42,112","42,112"
Iowa,21 Miscellaneous Edible Preparations,Europe,Apr-16,"344,418","344,418","96,622","96,622"
Iowa,21 Miscellaneous Edible Preparations,Europe,May-16,"62,187","62,187","19,494","19,494"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jun-16,"54,057","54,057","43,686","43,686"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jul-16,"43,700","43,700","38,608","38,608"
Iowa,21 Miscellaneous Edible Preparations,Europe,Aug-16,"139,272","139,272","118,711","118,711"
Iowa,21 Miscellaneous Edible Preparations,Europe,Nov-16,"148,824","148,824","79,054","79,054"
Iowa,21 Miscellaneous Edible Preparations,Europe,Dec-16,"173,426","173,426","104,856","104,856"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jan-17,"150,544","150,544","90,504","90,504"
Iowa,21 Miscellaneous Edible Preparations,Europe,Feb-17,"151,955","151,955","87,975","87,975"
Iowa,21 Miscellaneous Edible Preparations,Europe,Mar-17,"259,004","254,790","133,740","133,059"
Iowa,21 Miscellaneous Edible Preparations,Europe,Apr-17,"342,065","342,065","134,824","134,824"
Iowa,21 Miscellaneous Edible Preparations,Europe,May-17,"134,133","134,133","58,583","58,583"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jun-17,"60,978","60,978","56,084","56,084"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jul-17,"29,460","29,460","6,320","6,320"
Iowa,21 Miscellaneous Edible Preparations,Europe,Aug-17,"117,828","117,828","36,936","36,936"
Iowa,21 Miscellaneous Edible Preparations,Europe,Sep-17,"38,456","38,456","38,608","38,608"
Iowa,21 Miscellaneous Edible Preparations,Europe,Oct-17,"93,478","93,478","82,140","82,140"
Iowa,21 Miscellaneous Edible Preparations,Europe,Dec-17,"65,080","65,080","11,800","11,800"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jan-18,"254,546","254,546","102,643","102,643"
Iowa,21 Miscellaneous Edible Preparations,Europe,Feb-18,"353,766","314,816","147,780","109,001"
Iowa,21 Miscellaneous Edible Preparations,Europe,Mar-18,"430,414","430,414","160,999","160,999"
Iowa,21 Miscellaneous Edible Preparations,Europe,Apr-18,"170,903","170,903","54,400","54,400"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jun-18,"119,658","119,658","67,010","67,010"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jul-18,"26,517","26,517","8,460","8,460"
Iowa,21 Miscellaneous Edible Preparations,Europe,Aug-18,"333,384","333,384","131,954","131,954"
Iowa,21 Miscellaneous Edible Preparations,Europe,Sep-18,"273,712","273,712","107,712","107,712"
Iowa,21 Miscellaneous Edible Preparations,Europe,Oct-18,"344,263","344,263","124,502","124,502"
Iowa,21 Miscellaneous Edible Preparations,Europe,Dec-18,"16,055","16,055","5,347","5,347"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jan-19,"126,314","126,314","38,773","38,773"
Iowa,21 Miscellaneous Edible Preparations,Europe,Feb-19,"59,655","59,655","8,460","8,460"
Iowa,21 Miscellaneous Edible Preparations,Europe,Mar-19,"383,297","383,297","109,126","109,126"
Iowa,21 Miscellaneous Edible Preparations,Europe,Apr-19,"230,775","230,775","58,264","58,264"
Iowa,21 Miscellaneous Edible Preparations,Europe,May-19,"497,962","497,962","155,898","155,898"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jun-19,"446,529","446,529","157,591","157,591"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jul-19,"294,232","294,232","64,194","64,194"
Iowa,21 Miscellaneous Edible Preparations,Europe,Aug-19,"280,879","280,879","102,472","102,472"
Iowa,21 Miscellaneous Edible Preparations,Europe,Sep-19,"6,384","6,384","1,810","1,810"
Iowa,21 Miscellaneous Edible Preparations,Europe,Oct-19,"42,298","42,298","40,128","40,128"
Iowa,21 Miscellaneous Edible Preparations,Europe,Nov-19,"155,352","155,352","73,739","73,739"
Iowa,21 Miscellaneous Edible Preparations,Europe,Dec-19,"101,473","101,473","13,460","13,460"
Iowa,21 Miscellaneous Edible Preparations,Europe,Feb-20,"26,416","26,416","1,073","1,073"
Iowa,21 Miscellaneous Edible Preparations,Europe,Mar-20,"309,875","309,875","162,521","162,521"
Iowa,21 Miscellaneous Edible Preparations,Europe,Apr-20,"273,468","273,468","136,331","136,331"
Iowa,21 Miscellaneous Edible Preparations,Europe,May-20,"538,136","538,136","333,613","333,613"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jun-20,"655,662","655,662","355,098","355,098"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jul-20,"151,531","151,531","83,996","83,996"
Iowa,21 Miscellaneous Edible Preparations,Europe,Aug-20,"211,212","211,212","96,789","96,789"
Iowa,21 Miscellaneous Edible Preparations,Europe,Sep-20,"385,832","385,832","164,239","164,239"
Iowa,21 Miscellaneous Edible Preparations,Europe,Oct-20,"366,856","366,856","225,279","225,279"
Iowa,21 Miscellaneous Edible Preparations,Europe,Nov-20,"107,600","107,600","33,751","33,751"
Iowa,21 Miscellaneous Edible Preparations,Europe,Dec-20,"169,494","169,494","30,352","30,352"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jan-21,"177,130","177,130","69,764","69,764"
Iowa,21 Miscellaneous Edible Preparations,Europe,Feb-21,"112,591","112,591","34,606","34,606"
Iowa,21 Miscellaneous Edible Preparations,Europe,Mar-21,"191,890","191,890","81,230","81,230"
Iowa,21 Miscellaneous Edible Preparations,Europe,Apr-21,"256,608","256,608","8,476","8,476"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jun-21,"144,660","144,660","32,154","32,154"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jul-21,"167,498","167,498","3,694","3,694"
Iowa,21 Miscellaneous Edible Preparations,Europe,Aug-21,"202,885","202,885","52,540","52,540"
Iowa,21 Miscellaneous Edible Preparations,Europe,Sep-21,"188,323","188,323","42,183","42,183"
Iowa,21 Miscellaneous Edible Preparations,Europe,Oct-21,"374,993","374,993","161,900","161,900"
Iowa,21 Miscellaneous Edible Preparations,Europe,Nov-21,"107,987","107,987","60,785","60,785"
Iowa,21 Miscellaneous Edible Preparations,Europe,Dec-21,"346,425","346,425","84,468","84,468"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jan-22,"393,974","393,974","126,453","126,453"
Iowa,21 Miscellaneous Edible Preparations,Europe,Feb-22,"715,927","715,927","138,276","138,276"
Iowa,21 Miscellaneous Edible Preparations,Europe,Mar-22,"7,116","7,116","2,280","2,280"
Iowa,21 Miscellaneous Edible Preparations,Europe,Apr-22,"335,979","335,979","61,181","61,181"
Iowa,21 Miscellaneous Edible Preparations,Europe,May-22,"701,943","701,943","97,026","97,026"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jun-22,"93,572","93,572","16,136","16,136"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jul-22,"1,368,156","1,368,156","121,885","121,885"
Iowa,21 Miscellaneous Edible Preparations,Europe,Aug-22,"559,893","559,893","70,615","70,615"
Iowa,21 Miscellaneous Edible Preparations,Europe,Sep-22,"722,998","722,998","11,037","11,037"
Iowa,21 Miscellaneous Edible Preparations,Europe,Oct-22,"1,415,315","1,415,315","130,485","130,485"
Iowa,21 Miscellaneous Edible Preparations,Europe,Nov-22,"575,785","575,785","52,393","52,393"
Iowa,21 Miscellaneous Edible Preparations,Europe,Dec-22,"476,436","476,436","49,584","49,584"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jan-23,"412,173","412,173","35,665","35,665"
Iowa,21 Miscellaneous Edible Preparations,Europe,Feb-23,"389,739","389,739","28,535","28,535"
Iowa,21 Miscellaneous Edible Preparations,Europe,Mar-23,"21,040","21,040","1,656","1,656"
Iowa,21 Miscellaneous Edible Preparations,Europe,Apr-23,"670,327","670,327","90,925","90,925"
Iowa,21 Miscellaneous Edible Preparations,Europe,May-23,"465,828","465,828","33,062","33,062"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jun-23,"389,156","389,156","24,410","24,410"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jul-23,"594,401","594,401","96,287","96,287"
Iowa,21 Miscellaneous Edible Preparations,Europe,Aug-23,"534,032","534,032","85,186","85,186"
Iowa,21 Miscellaneous Edible Preparations,Europe,Sep-23,"602,164","602,164","13,768","13,768"
Iowa,21 Miscellaneous Edible Preparations,Europe,Oct-23,"442,728","442,728","54,633","54,633"
Iowa,21 Miscellaneous Edible Preparations,Europe,Nov-23,"822,533","822,533","150,559","150,559"
Iowa,21 Miscellaneous Edible Preparations,Europe,Dec-23,"177,909","177,909","37,413","37,413"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jan-24,"636,616","636,616","41,751","41,751"
Iowa,21 Miscellaneous Edible Preparations,Europe,Mar-24,"196,147","196,147","16,473","16,473"
Iowa,21 Miscellaneous Edible Preparations,Europe,Apr-24,"3,404","3,404",449,449
Iowa,21 Miscellaneous Edible Preparations,Europe,May-24,"284,361","284,361","23,422","23,422"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jun-24,"1,076,207","1,076,207","68,313","68,313"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jul-24,"331,568","331,568","37,647","37,647"
Iowa,21 Miscellaneous Edible Preparations,Europe,Aug-24,"159,072","159,072","13,857","13,857"
Iowa,21 Miscellaneous Edible Preparations,Europe,Sep-24,"134,930","134,930","15,750","15,750"
Iowa,21 Miscellaneous Edible Preparations,Europe,Oct-24,"888,929","888,929","59,794","59,794"
Iowa,21 Miscellaneous Edible Preparations,Europe,Dec-24,"1,184,819","1,184,819","45,062","45,062"
Iowa,21 Miscellaneous Edible Preparations,Europe,Jan-25,"462,942","462,942","22,639","22,639"
Iowa,21 Miscellaneous Edible Preparations,Europe,Feb-25,"33,359","33,359","3,980","3,980"
Iowa,21 Miscellaneous Edible Preparations,Europe,Mar-25,"1,287,650","1,287,650","60,483","60,483"
Iowa,21 Miscellaneous Edible Preparations,Europe,Apr-25,"121,456","121,456","19,196","19,196"
Iowa,21 Miscellaneous Edible Preparations,Europe,May-25,"916,191","916,191","52,669","52,669"
Iowa,21 Miscellaneous Edible Preparations,North America,Dec-19,"41,593","41,593","8,460","8,460"
Iowa,21 Miscellaneous Edible Preparations,North America,Jul-20,"68,453","68,453","12,819","12,819"
Iowa,21 Miscellaneous Edible Preparations,North America,Nov-24,"237,536","237,536","11,345","11,345"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Jan-08,"77,841","77,841","75,346","75,346"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Feb-08,"18,224","18,224","19,120","19,120"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Apr-08,"18,224","18,224","19,120","19,120"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,May-08,"20,736","20,736","19,120","19,120"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Jun-08,"48,446","48,446","38,479","38,479"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Jul-08,"71,512","71,512","57,360","57,360"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Aug-08,"43,168","43,168","37,263","37,263"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Sep-08,"50,160","50,160","38,240","38,240"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Oct-08,"111,320","111,320","148,240","148,240"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Nov-08,"122,058","122,058","137,360","137,360"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Dec-08,"200,483","200,483","236,480","236,480"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Jan-09,"21,761","21,761","18,098","18,098"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Feb-09,"181,222","181,222","258,240","258,240"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Mar-09,"403,027","403,027","577,949","577,949"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Apr-09,"194,923","194,923","237,882","237,882"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,May-09,"577,258","577,258","757,360","757,360"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Jun-09,"403,784","403,784","538,240","538,240"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Jul-09,"28,439","28,439","18,642","18,642"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Aug-09,"166,258","166,258","219,120","219,120"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Sep-09,"360,665","360,665","526,100","526,100"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Oct-09,"230,826","230,826","331,100","331,100"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Dec-09,"158,693","158,693","220,000","220,000"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Jan-10,"115,413","115,413","160,000","160,000"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Feb-10,"302,959","302,959","420,000","420,000"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Mar-10,"346,238","346,238","480,000","480,000"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Apr-10,"158,693","158,693","220,000","220,000"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,May-10,"186,382","186,382","198,828","198,828"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Jun-10,"313,367","313,367","314,850","314,850"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Jul-10,"56,836","56,836","38,828","38,828"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Aug-10,"68,869","68,869","80,000","80,000"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Sep-10,"275,476","275,476","320,000","320,000"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Oct-10,"77,818","77,818","79,414","79,414"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Dec-10,"515,654","515,654","578,974","578,974"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Jan-11,"307,926","307,926","380,520","380,520"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Mar-11,"78,498","78,498","58,242","58,242"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Apr-11,"26,166","26,166","19,414","19,414"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,May-11,"294,074","294,074","320,999","320,999"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Jun-11,"193,220","193,220","228,294","228,294"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Jul-11,"408,354","408,354","488,980","488,980"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Aug-11,"222,738","222,738","258,200","258,200"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Sep-11,"373,911","373,911","422,710","422,710"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Oct-11,"275,514","275,514","311,390","311,390"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Nov-11,"118,077","118,077","124,440","124,440"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Dec-11,"196,796","196,796","222,650","222,650"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Jan-12,"373,834","373,834","425,622","425,622"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Feb-12,"354,160","354,160","400,050","400,050"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Mar-12,"533,393","533,393","577,995","577,995"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Apr-12,"622,900","622,900","667,050","667,050"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,May-12,"519,012","519,012","555,900","555,900"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Jun-12,"211,371","211,371","211,130","211,130"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Jul-12,"494,998","494,998","511,680","511,680"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Aug-12,"86,079","86,079","88,990","88,990"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Sep-12,"172,158","172,158","177,790","177,790"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Oct-12,"344,398","344,398","355,720","355,720"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Nov-12,"366,051","366,051","377,850","377,850"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Dec-12,"323,025","323,025","333,570","333,570"
Iowa,21 Miscellaneous Edible Preparations,Central America and Caribbean,Jan-13,"361,681","361,681","374,190","374,190"
