State Imports by HS Commodities,,,,,,,
Current date: 07/30/2025 1:51 PM (Eastern Daylight Time),,,,,,,
State,Commodity,Country,Time,Vessel Value ($US),Customs Containerized Vessel Value (Gen) ($US),Vessel SWT (kg),Containerized Vessel SWT (Gen) (kg)
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,May-15,"48,606","48,606","19,153","19,153"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Jun-15,"193,344","193,344","32,478","32,478"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Jul-15,"160,950","160,950","29,925","29,925"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Aug-15,"170,422","170,422","4,624","4,624"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Sep-15,"147,801","147,801","28,706","28,706"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Oct-15,"147,633","147,633","28,705","28,705"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Feb-16,"60,267","60,267","10,891","10,891"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Apr-16,"106,958","106,958","20,512","20,512"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,May-16,"249,535","249,535","46,720","46,720"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Jun-16,"65,882","65,882","21,086","21,086"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Jul-16,"168,065","168,065","3,204","3,204"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Aug-16,"151,140","151,140","30,664","30,664"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Sep-16,"148,822","148,822","24,848","24,848"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Jun-17,"159,720","159,720","27,716","27,716"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Jul-17,"143,254","143,254","27,778","27,778"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Aug-17,"44,257","44,257","7,486","7,486"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Oct-17,"43,519","43,519","8,028","8,028"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Jan-18,"35,780","35,780","6,059","6,059"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Feb-18,"104,728","104,728","15,565","15,565"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Mar-18,"31,626","31,626","5,904","5,904"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Apr-18,"80,624","80,624","13,082","13,082"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,May-18,"58,771","58,771","8,079","8,079"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Jun-18,"19,462","19,462","3,622","3,622"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Aug-18,"52,395","52,395","14,306","14,306"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Sep-18,"31,028","31,028","6,131","6,131"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Oct-18,"112,371","112,371","19,590","19,590"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Nov-18,"52,899","52,899","9,104","9,104"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Dec-18,"30,130","30,130","7,734","7,734"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Jan-19,"151,219","151,219","26,361","26,361"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Mar-19,"103,424","103,424","18,974","18,974"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Apr-19,"30,958","30,958","6,224","6,224"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,May-19,"24,484","24,484","3,606","3,606"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Jun-19,"41,301","41,301","6,464","6,464"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Jul-19,"41,074","41,074","7,803","7,803"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Aug-19,"66,621","66,621","13,199","13,199"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Oct-19,"56,339","56,339","10,009","10,009"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Nov-19,"25,953","25,953","4,905","4,905"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Dec-19,"6,990","6,990","1,904","1,904"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Jan-20,"51,973","51,973","8,320","8,320"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,May-20,"35,142","35,142","7,464","7,464"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Sep-20,"49,654","49,654","38,175","38,175"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Oct-20,"27,623","27,623","4,303","4,303"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Nov-20,"23,405","23,405","4,579","4,579"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Dec-20,"26,955","26,955","4,900","4,900"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,May-21,"2,680",,"1,785",
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Aug-21,"13,722","13,722","3,535","3,535"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Mar-22,"173,458","173,458","30,954","30,954"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Apr-22,"9,635","9,635","1,805","1,805"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Sep-22,"5,952","5,952","1,035","1,035"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Nov-22,"35,276","35,276","8,289","8,289"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Dec-22,"22,116","22,116","2,834","2,834"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Jan-23,"49,800","49,800","9,864","9,864"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Feb-23,"109,181","109,181","14,206","14,206"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Mar-23,"2,583","2,583",359,359
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Sep-23,"20,786","20,786","2,415","2,415"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Jan-24,"2,644","2,644",376,376
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Mar-24,"13,494","13,494","2,131","2,131"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,May-24,"15,051","15,051","2,370","2,370"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Australia and Oceania,Aug-24,"90,327","90,327","7,698","7,698"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jan-08,"2,672,697","1,876,438","277,969","195,347"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Feb-08,"1,154,680","1,105,894","136,217","132,501"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Mar-08,"1,804,205","1,601,809","221,917","202,284"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Apr-08,"1,129,863","869,740","106,787","84,701"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,May-08,"564,204","549,969","63,596","60,726"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jun-08,"993,484","417,350","83,716","32,643"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jul-08,"460,457","417,263","45,287","43,342"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Aug-08,"448,168","418,442","72,126","70,571"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Sep-08,"1,118,895","490,305","126,923","67,865"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Oct-08,"1,359,568","529,344","139,570","53,354"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Nov-08,"1,055,949","1,016,885","153,337","149,320"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Dec-08,"113,205","105,944","23,668","18,589"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jan-09,"308,051","301,106","21,820","21,620"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Feb-09,"101,555","36,196","9,915","6,965"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Mar-09,"108,985","96,385","19,692","19,172"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Apr-09,"302,538","121,958","45,577","27,540"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,May-09,"126,750","126,750","23,126","23,126"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jun-09,"185,755","185,755","20,883","20,883"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jul-09,"30,469","21,573","4,530","2,630"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Aug-09,"450,748","379,600","53,879","51,153"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Sep-09,"36,470","28,136","13,477","11,158"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Oct-09,"581,472","561,020","59,499","56,039"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Nov-09,"346,924","286,527","32,435","30,455"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Dec-09,"203,122","203,122","36,565","36,565"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jan-10,"698,443","687,159","92,492","89,717"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Feb-10,"122,723","100,782","19,828","16,140"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Mar-10,"394,575","394,575","56,509","56,509"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Apr-10,"577,187","577,187","83,745","83,745"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,May-10,"361,082","251,663","40,762","39,112"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jun-10,"485,295","485,295","83,164","83,164"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jul-10,"471,917","442,614","60,642","59,092"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Aug-10,"671,249","634,506","96,808","90,632"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Sep-10,"159,368","103,589","24,539","12,439"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Oct-10,"568,907","533,375","91,920","82,420"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Nov-10,"635,090","635,090","77,641","77,641"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Dec-10,"291,406","282,990","30,623","30,302"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jan-11,"534,111","534,111","95,222","95,222"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Feb-11,"197,280","197,280","53,920","53,920"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Mar-11,"398,931","398,931","47,794","47,794"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Apr-11,"367,122","367,122","36,779","36,779"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,May-11,"268,380","262,267","39,713","38,835"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jun-11,"407,693","407,693","44,287","44,287"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jul-11,"394,501","394,501","59,305","59,305"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Aug-11,"404,454","404,454","106,411","106,411"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Sep-11,"143,013","135,768","13,818","12,960"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Oct-11,"389,437","380,269","80,062","79,041"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Nov-11,"306,337","257,091","33,901","30,886"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Dec-11,"701,306","680,730","110,902","107,342"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jan-12,"363,017","341,215","62,849","60,322"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Feb-12,"647,269","334,019","79,742","54,004"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Mar-12,"480,483","446,905","78,559","73,625"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Apr-12,"1,512,643","1,467,506","191,445","185,415"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,May-12,"770,825","755,621","67,275","65,440"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jun-12,"1,657,361","1,624,668","192,971","189,735"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jul-12,"765,332","731,365","126,990","123,888"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Aug-12,"1,085,260","962,622","132,614","125,428"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Sep-12,"996,791","784,273","133,081","124,431"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Oct-12,"878,751","847,730","109,780","108,836"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Nov-12,"1,573,907","1,488,476","232,268","228,502"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Dec-12,"1,198,845","1,182,198","181,681","180,429"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jan-13,"1,788,457","1,741,373","239,251","232,943"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Feb-13,"1,403,829","1,368,106","188,962","185,626"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Mar-13,"759,839","716,531","110,206","106,829"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Apr-13,"635,268","617,276","100,619","96,150"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,May-13,"659,226","600,587","97,551","93,954"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jun-13,"1,327,314","1,123,090","168,820","159,316"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jul-13,"869,255","539,754","89,333","75,076"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Aug-13,"1,835,109","1,530,332","262,464","250,239"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Sep-13,"859,878","817,940","127,579","123,980"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Oct-13,"1,871,765","1,724,762","264,571","254,686"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Nov-13,"1,633,514","1,376,137","184,435","174,512"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Dec-13,"1,736,487","1,644,660","241,517","228,804"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jan-14,"1,408,843","1,349,906","159,573","157,640"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Feb-14,"1,629,882","1,573,743","259,230","257,557"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Mar-14,"1,066,867","1,020,022","140,632","139,257"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Apr-14,"1,276,732","1,174,520","171,217","168,076"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,May-14,"1,261,170","1,130,409","202,905","189,392"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jun-14,"1,069,567","1,018,849","139,550","137,237"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jul-14,"2,428,436","2,298,381","513,360","507,250"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Aug-14,"1,099,343","1,007,353","480,640","476,206"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Sep-14,"1,051,216","990,960","202,840","197,711"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Oct-14,"1,554,824","1,134,348","495,091","456,969"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Nov-14,"1,472,573","1,395,086","431,968","427,406"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Dec-14,"1,076,198","1,038,462","138,918","137,669"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jan-15,"1,562,332","1,456,612","491,856","483,018"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Feb-15,"868,726","810,446","126,116","122,570"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Mar-15,"957,448","851,601","452,153","435,273"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Apr-15,"448,518","405,899","190,810","189,451"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,May-15,"1,070,918","974,314","174,963","161,996"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jun-15,"1,959,938","1,656,573","683,303","647,984"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jul-15,"1,549,850","1,499,505","282,158","280,218"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Aug-15,"2,002,365","1,822,191","350,714","338,059"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Sep-15,"1,154,414","1,039,722","151,011","136,416"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Oct-15,"1,443,155","1,443,155","131,758","131,758"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Nov-15,"758,538","640,591","51,317","41,649"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Dec-15,"339,417","339,417","8,903","8,903"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Jan-16,"653,990","305,012","80,959","47,890"
Arkansas,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Europe,Feb-16,"1,228,037","936,335","168,134","138,274"
